candidate_id,committee_id,transaction_date,transaction_amount
H2VA09085,C70000112,10/13/2022 0:00,1.42
H4VA08224,C70000112,10/13/2022 0:00,1.42
S2NC00497,C70000112,10/13/2022 0:00,125
H2NC14019,C70000112,10/13/2022 0:00,250
S6NV00200,C70000112,10/13/2022 0:00,5041.5
H8VA02111,C70000112,10/13/2022 0:00,1.42
S2NC00505,C70000112,10/13/2022 0:00,156.25
H8VA07094,C70000112,10/13/2022 0:00,1.42
H6VA04061,C70000112,10/13/2022 0:00,1.42
H8VA06138,C70000112,10/13/2022 0:00,1.42
H2VA05091,C70000112,10/13/2022 0:00,1.42
H6VA01117,C70000112,10/13/2022 0:00,1.42
S2AZ00372,C70000112,10/13/2022 0:00,3560.5
H2NV03153,C70006432,10/13/2022 0:00,1.15
S0FL00338,C70000112,10/14/2022 0:00,156.25
S2WI00441,C70000112,10/14/2022 0:00,31.25
H2MO02102,C70002563,10/14/2022 0:00,3577.02
H2NC02287,C70002563,10/14/2022 0:00,4870.99
S6IN00191,C70002563,10/14/2022 0:00,6117.12
H8WI01156,C70002563,10/14/2022 0:00,1478.84
H8FL27185,C70002563,10/14/2022 0:00,2215.78
H0IA01174,C70002563,10/14/2022 0:00,1200
H8WI01156,C70002563,10/14/2022 0:00,1200
S2OH00402,C70006358,10/14/2022 0:00,206.14
H2NJ08232,C70002563,10/14/2022 0:00,600
H0IA01174,C70002563,10/14/2022 0:00,1076.16
H2MO02102,C70002563,10/14/2022 0:00,1200
H8FL27185,C70002563,10/14/2022 0:00,600
H2NJ08232,C70002563,10/14/2022 0:00,7383.89
S6IN00191,C70002563,10/14/2022 0:00,600
H2NC02287,C70002563,10/14/2022 0:00,600
S2AL00145,C70000716,10/14/2022 0:00,1324
H2IA02111,C70000716,10/14/2022 0:00,156.81
H2IA01089,C70000716,10/14/2022 0:00,146.94
H2IA01089,C70000716,10/14/2022 0:00,55.91
S0AR00150,C70000716,10/14/2022 0:00,253
H8IA02043,C70000716,10/14/2022 0:00,2509
H2IA02111,C70000716,10/14/2022 0:00,59.49
H8IA02043,C70000716,10/14/2022 0:00,951.8
S6NV00200,C70005798,10/14/2022 0:00,113500
S0GA00559,C70006481,10/14/2022 0:00,22.33
S6PA00274,C70006481,10/14/2022 0:00,21.7
H2IL13153,C70000666,10/14/2022 0:00,2228.01
S2OH00402,C70004452,10/14/2022 0:00,20
H2OH01194,C70004452,10/14/2022 0:00,25
S2OH00402,C70004452,10/14/2022 0:00,50
H8OH08097,C70004452,10/14/2022 0:00,10
H2OH01194,C70004452,10/14/2022 0:00,20
H8OH08097,C70004452,10/14/2022 0:00,25
H2CA39136,C70004569,10/14/2022 0:00,98.93
H2CA39136,C70004569,10/14/2022 0:00,98.93
H6MN02131,C70004569,10/14/2022 0:00,144.38
H6MN02131,C70004569,10/14/2022 0:00,144.38
S2OH00436,C70006432,10/14/2022 0:00,10.49
S2FL00631,C70000112,10/14/2022 0:00,156.25
S2FL00631,C70000112,10/14/2022 0:00,28.5
S0WI00197,C70000112,10/14/2022 0:00,12.5
H2PA17103,C70000112,10/14/2022 0:00,32.92
S6NV00200,C70000112,10/14/2022 0:00,62.5
H2CT02112,C70000112,10/14/2022 0:00,62.5
S6PA00274,C70000112,10/14/2022 0:00,47.5
H8CT05245,C70000112,10/14/2022 0:00,50
S2WI00441,C70000112,10/14/2022 0:00,12.5
S6PA00274,C70000112,10/14/2022 0:00,32.92
S6NV00200,C70000112,10/14/2022 0:00,125
H2CT02161,C70000112,10/14/2022 0:00,62.5
S2FL00631,C70000112,10/14/2022 0:00,95
S2FL00631,C70000112,10/14/2022 0:00,28.5
S2NV00324,C70000112,10/14/2022 0:00,62.5
S2NV00324,C70000112,10/14/2022 0:00,125
S2PA00638,C70000112,10/14/2022 0:00,47.5
S2NC00505,C70000112,10/14/2022 0:00,12.5
S2NC00505,C70000112,10/14/2022 0:00,15.63
S2NC00497,C70000112,10/14/2022 0:00,31.25
S2NC00497,C70000112,10/14/2022 0:00,15.63
S2NC00497,C70000112,10/14/2022 0:00,7.81
S2NC00505,C70000112,10/14/2022 0:00,31.25
S2NC00505,C70000112,10/14/2022 0:00,7.81
S2NC00505,C70000112,10/14/2022 0:00,7.81
S2NC00497,C70000112,10/14/2022 0:00,7.81
S2NC00497,C70000112,10/14/2022 0:00,18.75
S2NC00497,C70000112,10/14/2022 0:00,15.63
S2NC00497,C70000112,10/14/2022 0:00,7.81
S2WI00441,C70000112,10/14/2022 0:00,15.63
S2NC00505,C70000112,10/14/2022 0:00,7.81
S2NC00497,C70000112,10/14/2022 0:00,7.81
S2WI00441,C70000112,10/14/2022 0:00,15.63
S2NC00505,C70000112,10/14/2022 0:00,28.13
S2NC00497,C70000112,10/14/2022 0:00,28.13
S2WI00441,C70000112,10/14/2022 0:00,62.5
S2NC00497,C70000112,10/14/2022 0:00,12.5
S2NC00497,C70000112,10/14/2022 0:00,15.63
S2NC00497,C70000112,10/14/2022 0:00,7.81
S2NC00505,C70000112,10/14/2022 0:00,7.81
S2NC00497,C70000112,10/14/2022 0:00,7.81
S2NC00497,C70000112,10/14/2022 0:00,15.63
S2NC00505,C70000112,10/14/2022 0:00,31.25
S2NC00505,C70000112,10/14/2022 0:00,7.81
S2NC00497,C70000112,10/14/2022 0:00,31.25
S2NC00497,C70000112,10/14/2022 0:00,12.5
S2NC00497,C70000112,10/14/2022 0:00,9.38
S2NC00505,C70000112,10/14/2022 0:00,7.81
S2NC00505,C70000112,10/14/2022 0:00,15.63
S2NC00497,C70000112,10/14/2022 0:00,7.81
S2NC00505,C70000112,10/14/2022 0:00,7.81
S2NC00497,C70000112,10/14/2022 0:00,15.63
S2NC00505,C70000112,10/14/2022 0:00,15.63
S2NC00505,C70000112,10/14/2022 0:00,18.75
S2NC00505,C70000112,10/14/2022 0:00,12.5
S2NC00505,C70000112,10/14/2022 0:00,15.63
S2NC00505,C70000112,10/14/2022 0:00,9.38
S0AZ00350,C70000112,10/14/2022 0:00,312.5
S2NC00505,C70000112,10/14/2022 0:00,4048.01
S2OH00436,C70000112,10/14/2022 0:00,13076.69
S2NC00497,C70000112,10/14/2022 0:00,4048.01
S2OH00402,C70000112,10/14/2022 0:00,39230.06
S2WI00441,C70000112,10/15/2022 0:00,113.56
S2WI00441,C70000112,10/15/2022 0:00,83.68
S2WI00441,C70000112,10/15/2022 0:00,75.64
S2WI00441,C70000112,10/15/2022 0:00,116.24
S6PA00274,C70006481,10/15/2022 0:00,25.2
S2WI00441,C70000112,10/15/2022 0:00,3.51
S2WI00441,C70000112,10/15/2022 0:00,118.72
S2OH00436,C70000112,10/15/2022 0:00,7.81
S2OH00402,C70000112,10/15/2022 0:00,9.38
H2IA03119,C70000716,10/15/2022 0:00,774.24
H8KY02080,C70000666,10/15/2022 0:00,50.54
H2KY01085,C70000666,10/15/2022 0:00,50.54
,C70000666,10/15/2022 0:00,50.54
H2KY03206,C70000666,10/15/2022 0:00,50.54
S0KY00420,C70000666,10/15/2022 0:00,50.54
H8VA02111,C70000666,10/15/2022 0:00,627
H2KY05177,C70000666,10/15/2022 0:00,50.54
S2OH00402,C70004452,10/15/2022 0:00,10
S2OH00402,C70004452,10/15/2022 0:00,25
H2OH01194,C70004452,10/15/2022 0:00,10
H8OH08097,C70004452,10/15/2022 0:00,12.5
H8OH08097,C70004452,10/15/2022 0:00,5
H2OH01194,C70004452,10/15/2022 0:00,12.5
S2WI00441,C70004569,10/15/2022 0:00,7.76
S2WI00441,C70004569,10/15/2022 0:00,7.76
H2PA17103,C70004569,10/15/2022 0:00,124.44
H2OH13264,C70004569,10/15/2022 0:00,21.65
H2OH13264,C70004569,10/15/2022 0:00,21.65
H0MI03316,C70004569,10/15/2022 0:00,173.26
H8FL00034,C70004569,10/15/2022 0:00,14.44
H8MI08102,C70004569,10/15/2022 0:00,173.26
H2PA17103,C70004569,10/15/2022 0:00,124.44
H8FL00034,C70004569,10/15/2022 0:00,14.44
H6MN02131,C70004569,10/15/2022 0:00,144.38
H8MI08102,C70004569,10/15/2022 0:00,173.26
H0MI03316,C70004569,10/15/2022 0:00,173.26
S6NV00200,C70000112,10/15/2022 0:00,107.59
S2NC00497,C70000112,10/15/2022 0:00,45.14
S2OH00402,C70000112,10/15/2022 0:00,239.9
S2OH00402,C70000112,10/15/2022 0:00,877.99
S6PA00274,C70000112,10/15/2022 0:00,2370.78
S2OH00402,C70000112,10/15/2022 0:00,4347.09
S2OH00402,C70000112,10/15/2022 0:00,4347.09
S6PA00274,C70000112,10/15/2022 0:00,3186.74
H2KS04149,C70000112,10/15/2022 0:00,321.11
S2OH00402,C70000112,10/15/2022 0:00,124.07
S2WI00441,C70000112,10/15/2022 0:00,74.61
S2WI00441,C70000112,10/15/2022 0:00,214.35
S2WI00441,C70000112,10/15/2022 0:00,176.43
S2WI00441,C70000112,10/15/2022 0:00,84.71
S2WI00441,C70000112,10/15/2022 0:00,15.67
S2OH00402,C70000112,10/15/2022 0:00,164.06
S2WI00441,C70000112,10/15/2022 0:00,153.14
S2OH00402,C70000112,10/15/2022 0:00,759.28
S2WI00441,C70000112,10/15/2022 0:00,80.79
S2WI00441,C70000112,10/15/2022 0:00,112.74
S2WI00441,C70000112,10/15/2022 0:00,126.75
S2WI00441,C70000112,10/15/2022 0:00,104.5
S2OH00402,C70000112,10/15/2022 0:00,513.19
S2WI00441,C70000112,10/15/2022 0:00,349.14
S2WI00441,C70000112,10/15/2022 0:00,124.49
S2WI00441,C70000112,10/15/2022 0:00,113.56
S2WI00441,C70000112,10/15/2022 0:00,99.34
S2WI00441,C70000112,10/15/2022 0:00,72.55
S2OH00402,C70000112,10/15/2022 0:00,236.6
S2WI00441,C70000112,10/15/2022 0:00,114.59
S2WI00441,C70000112,10/15/2022 0:00,100.99
H4NJ12149,C70000112,10/15/2022 0:00,475
H2MI05119,C70000112,10/15/2022 0:00,62.5
H2NC05157,C70000112,10/15/2022 0:00,285
H2NC14019,C70000112,10/15/2022 0:00,285
S2OH00436,C70000112,10/15/2022 0:00,9.38
S2OH00436,C70000112,10/15/2022 0:00,9.38
S2OH00402,C70000112,10/15/2022 0:00,7.81
S2OH00402,C70000112,10/15/2022 0:00,9.38
S2OH00436,C70000112,10/15/2022 0:00,9.38
S2NC00497,C70000112,10/15/2022 0:00,15.63
H8NJ03206,C70000112,10/15/2022 0:00,475
S2OH00402,C70000112,10/15/2022 0:00,9.38
S6PA00274,C70006481,10/16/2022 0:00,53.44
S6PA00274,C70006481,10/16/2022 0:00,158.6
S6PA00274,C70006481,10/16/2022 0:00,50
S6PA00274,C70006481,10/16/2022 0:00,260
S2OH00402,C70000112,10/16/2022 0:00,62.5
S6PA00274,C70006481,10/16/2022 0:00,200
S6PA00274,C70006481,10/16/2022 0:00,1575
S6PA00274,C70006481,10/16/2022 0:00,191.81
S0GA00559,C70005988,10/16/2022 0:00,31.2
H2OH13264,C70004569,10/16/2022 0:00,144.38
H8OR05230,C70004569,10/16/2022 0:00,86.63
S6PA00274,C70004569,10/16/2022 0:00,145.73
S6PA00274,C70004569,10/16/2022 0:00,145.73
H2OH13264,C70004569,10/16/2022 0:00,144.38
H8OR05230,C70004569,10/16/2022 0:00,86.63
H8PA15229,C70004569,10/16/2022 0:00,86.63
H2FL10259,C70004569,10/16/2022 0:00,62.22
H2FL10259,C70004569,10/16/2022 0:00,62.22
H2CA39136,C70004569,10/16/2022 0:00,86.63
S6NV00324,C70000112,10/16/2022 0:00,156.25
S0GA00559,C70000112,10/16/2022 0:00,62.5
H2OH09031,C70000112,10/16/2022 0:00,62.5
H6NJ05171,C70000112,10/16/2022 0:00,475
S6NV00200,C70000112,10/16/2022 0:00,156.25
H6WI08155,C70004429,10/17/2022 0:00,236.25
H6PA08277,C70002563,10/17/2022 0:00,1009.19
H8CA01109,C70002563,10/17/2022 0:00,7190.7
S0AZ00350,C70002563,10/17/2022 0:00,21299.46
H6PA08277,C70002563,10/17/2022 0:00,600
S0AZ00350,C70002563,10/17/2022 0:00,600
H8CA01109,C70002563,10/17/2022 0:00,600
H8IL06139,C70000716,10/17/2022 0:00,199.66
H2IL13179,C70000716,10/17/2022 0:00,2063.09
H2CO08079,C70000716,10/17/2022 0:00,1812.87
H6MD08549,C70000716,10/17/2022 0:00,52.45
H0NY01202,C70000716,10/17/2022 0:00,122.15
H2NY19127,C70000716,10/17/2022 0:00,3066.71
H8NY22177,C70000716,10/17/2022 0:00,61
H2OH13264,C70000716,10/17/2022 0:00,126.51
H2NY03188,C70000716,10/17/2022 0:00,81.48
H2IA03119,C70000716,10/17/2022 0:00,2023.88
H2WI03122,C70000716,10/17/2022 0:00,0
H2IL17147,C70000716,10/17/2022 0:00,264.41
H2NY22212,C70000716,10/17/2022 0:00,995.16
H2IL13153,C70000716,10/17/2022 0:00,229.23
H2CO08020,C70000716,10/17/2022 0:00,279.5
H0NY24063,C70000716,10/17/2022 0:00,137.33
H2CO08079,C70000716,10/17/2022 0:00,702.68
H8WA08189,C70000716,10/17/2022 0:00,126.93
H2TX15203,C70000716,10/17/2022 0:00,39.54
H0NY01202,C70000716,10/17/2022 0:00,46.8
H0MD06231,C70000716,10/17/2022 0:00,2613.99
H2VA07261,C70000716,10/17/2022 0:00,2709.74
H2NY22212,C70000716,10/17/2022 0:00,2609.19
H0TX15124,C70000716,10/17/2022 0:00,993.78
H2OH09163,C70000716,10/17/2022 0:00,726.39
H2TX15203,C70000716,10/17/2022 0:00,62.11
H0WI03175,C70000716,10/17/2022 0:00,921.32
H2NM02191,C70000716,10/17/2022 0:00,542.8
H8KS03155,C70000716,10/17/2022 0:00,120.02
H0TX15124,C70000716,10/17/2022 0:00,632.6
H8VA02111,C70000716,10/17/2022 0:00,125.51
H2NY18087,C70000716,10/17/2022 0:00,3076.4
H8WA08189,C70000716,10/17/2022 0:00,336.31
H2OH13264,C70000716,10/17/2022 0:00,48.43
H6MD08549,C70000716,10/17/2022 0:00,137.58
H2IL06116,C70000716,10/17/2022 0:00,693.44
H2IL17147,C70000716,10/17/2022 0:00,100.85
H8VA07094,C70000716,10/17/2022 0:00,301.08
H2NY03188,C70000716,10/17/2022 0:00,51.4
H2VA02064,C70000716,10/17/2022 0:00,2384.59
H8NH01210,C70000716,10/17/2022 0:00,118.1
H8NH01210,C70000716,10/17/2022 0:00,310.75
H2IL13153,C70000716,10/17/2022 0:00,88.2
H0NY24063,C70000716,10/17/2022 0:00,52.38
H8KS03155,C70000716,10/17/2022 0:00,46.11
H2NY19127,C70000716,10/17/2022 0:00,1158.88
H2IL13179,C70000716,10/17/2022 0:00,793.8
H0IL17083,C70000716,10/17/2022 0:00,2379.74
H2NH01270,C70000716,10/17/2022 0:00,944.77
H2IL06116,C70000716,10/17/2022 0:00,1796.97
H8NY22177,C70000716,10/17/2022 0:00,161.41
H8NY19223,C70000716,10/17/2022 0:00,161.92
H8IA03124,C70000716,10/17/2022 0:00,126.49
H2VA02064,C70000716,10/17/2022 0:00,913.64
H0IL17083,C70000716,10/17/2022 0:00,907.66
H2WI03122,C70000716,10/17/2022 0:00,162.27
H2CO08020,C70000716,10/17/2022 0:00,78.02
H2WA08182,C70000716,10/17/2022 0:00,1142.33
H2WA08182,C70000716,10/17/2022 0:00,3026.77
H0WI03175,C70000716,10/17/2022 0:00,921.32
H8IA03124,C70000716,10/17/2022 0:00,48.39
H8IL06139,C70000716,10/17/2022 0:00,77.05
H8WI01156,C70004429,10/17/2022 0:00,355.78
S2WI00441,C70004429,10/17/2022 0:00,4170.07
H2NY11140,C70000120,10/17/2022 0:00,7977.61
H2WI03122,C70004429,10/17/2022 0:00,382.03
S6PA00274,C70006481,10/17/2022 0:00,3.56
S6NV00200,C70006341,10/17/2022 0:00,4000
H8NH01210,C70006325,10/17/2022 0:00,954.54
H4NY04158,C70006325,10/17/2022 0:00,1052.99
H8NY25105,C70006325,10/17/2022 0:00,554.69
H0NH02181,C70006325,10/17/2022 0:00,777.99
H2NY01190,C70006325,10/17/2022 0:00,1168.27
H2NY22139,C70006325,10/17/2022 0:00,1205.67
H0NY02234,C70006325,10/17/2022 0:00,1307.69
H8NY19223,C70006325,10/17/2022 0:00,1856.26
H2NY03188,C70006325,10/17/2022 0:00,902.5
S0CT00177,C70006325,10/17/2022 0:00,1398.93
H0IN01150,C70000666,10/17/2022 0:00,17617.29
H0NY24063,C70006325,10/17/2022 0:00,838.77
S6NH00091,C70006325,10/17/2022 0:00,2810.43
S6PA00274,C70006374,10/17/2022 0:00,6651.8
H2CA13115,C70006382,10/17/2022 0:00,1441
H8CA10126,C70006382,10/17/2022 0:00,1441
H2IL13179,C70003645,10/17/2022 0:00,1951.08
H8WA08188,C70003645,10/17/2022 0:00,4534.4
H2WA08182,C70003645,10/17/2022 0:00,4534.4
H2IL13153,C70003645,10/17/2022 0:00,1951.08
S2WI00441,C70004569,10/17/2022 0:00,2.92
S2WI00441,C70004569,10/17/2022 0:00,2.92
S0GA00559,C70000492,10/17/2022 0:00,7434.61
S2OH00402,C70000492,10/17/2022 0:00,38527.8
S4AK00099,C70000492,10/17/2022 0:00,5342.15
S0AZ00350,C70000492,10/17/2022 0:00,6271.54
S2WI00441,C70000492,10/17/2022 0:00,13543.91
S2NC00497,C70000492,10/17/2022 0:00,1442.59
S6PA00274,C70000492,10/17/2022 0:00,34710.81
S6NV00200,C70000492,10/17/2022 0:00,4936.11
S6NH00091,C70000492,10/17/2022 0:00,5629.43
S2NC00497,C70000492,10/17/2022 0:00,7061.42
H2AK01158,C70000492,10/17/2022 0:00,5342.15
S0CO00211,C70000492,10/17/2022 0:00,10667.51
H2OH09163,C70006432,10/17/2022 0:00,6.1
H6GA04129,C70000112,10/17/2022 0:00,93.75
S6PA00274,C70000112,10/17/2022 0:00,31.25
H2WI03122,C70000112,10/17/2022 0:00,21.88
S0GA00559,C70000112,10/17/2022 0:00,93.75
H2WI03122,C70000112,10/17/2022 0:00,31.25
H2WI03122,C70000112,10/17/2022 0:00,62.5
S2WI00441,C70000112,10/17/2022 0:00,21.88
S2WI00441,C70000112,10/17/2022 0:00,31.25
S2OH00402,C70000112,10/17/2022 0:00,23.75
S6NH00091,C70000112,10/17/2022 0:00,31.25
S6PA00274,C70000112,10/17/2022 0:00,62.5
S2WI00441,C70000112,10/17/2022 0:00,31.25
S2OH00402,C70000112,10/17/2022 0:00,23.75
S6PA00274,C70000112,10/17/2022 0:00,312.5
S2OH00402,C70000112,10/17/2022 0:00,31.25
S2OH00402,C70000112,10/17/2022 0:00,23.75
S2NC00497,C70000112,10/17/2022 0:00,125
H8NH01210,C70000112,10/17/2022 0:00,31.25
S4AK00099,C70000112,10/17/2022 0:00,1027.8
H2AK01158,C70000112,10/17/2022 0:00,4796.4
H0NY01202,C70006051,10/18/2022 0:00,381.63
H8NY22177,C70006051,10/18/2022 0:00,33.49
H8NY19223,C70006051,10/18/2022 0:00,69.35
H0KY06104,C70002563,10/18/2022 0:00,600
H8CT05245,C70002563,10/18/2022 0:00,600
H0FL26036,C70002563,10/18/2022 0:00,1557.58
H6FL09179,C70002563,10/18/2022 0:00,7945.52
H0KY06104,C70002563,10/18/2022 0:00,740.81
H2CA37023,C70002563,10/18/2022 0:00,1625.8
H2CA03157,C70002563,10/18/2022 0:00,600
H6FL09179,C70002563,10/18/2022 0:00,600
H0FL26036,C70002563,10/18/2022 0:00,600
H2CA37023,C70002563,10/18/2022 0:00,600
H2CA03157,C70002563,10/18/2022 0:00,1878.19
H8CT05245,C70002563,10/18/2022 0:00,8631.22
H0KS03236,C70000716,10/18/2022 0:00,1920.36
H8NM02156,C70000716,10/18/2022 0:00,868.47
H4MI11097,C70000716,10/18/2022 0:00,52.45
H0IA01174,C70000716,10/18/2022 0:00,894.49
S2OH00436,C70000716,10/18/2022 0:00,48.42
S2OH00436,C70000716,10/18/2022 0:00,126.51
H0NY02200,C70000716,10/18/2022 0:00,889.23
H0NY02200,C70000716,10/18/2022 0:00,2320.82
S0KS00091,C70000716,10/18/2022 0:00,120.02
S4SC00240,C70000716,10/18/2022 0:00,197
S2OH00436,C70000716,10/18/2022 0:00,528.5
H8NM02156,C70000716,10/18/2022 0:00,1373.06
H0KS03236,C70000716,10/18/2022 0:00,737.68
S0KS00091,C70000716,10/18/2022 0:00,46.11
S2NC00505,C70000716,10/18/2022 0:00,216
H0IA01174,C70000716,10/18/2022 0:00,2350.98
S2NC00497,C70004148,10/18/2022 0:00,78.53
S2OH00402,C70006473,10/18/2022 0:00,9000
S6NV00200,C70005798,10/18/2022 0:00,53374.8
H8NY19223,C70006051,10/18/2022 0:00,40.03
H0NY24063,C70006051,10/18/2022 0:00,523.81
H2NY04244,C70006051,10/18/2022 0:00,52.2
H2NY22139,C70006051,10/18/2022 0:00,73.37
H2NY04244,C70006051,10/18/2022 0:00,126.59
H0NY02192,C70006051,10/18/2022 0:00,371.21
H0NY11140,C70006051,10/18/2022 0:00,415.36
H8NY22177,C70006051,10/18/2022 0:00,48.4
H2NY03188,C70006051,10/18/2022 0:00,395.06
S2OH00402,C70000666,10/18/2022 0:00,2093.58
H2OH09031,C70000666,10/18/2022 0:00,71.94
H8VA10106,C70003645,10/18/2022 0:00,1833.76
S4VA00353,C70003645,10/18/2022 0:00,1833.76
H8MI08102,C70003645,10/18/2022 0:00,3849.82
S2OH00402,C70004452,10/18/2022 0:00,10
H8OH08097,C70004452,10/18/2022 0:00,5
H0MI03318,C70003645,10/18/2022 0:00,3931.92
S2OH00402,C70004452,10/18/2022 0:00,25
H2MI07123,C70003645,10/18/2022 0:00,3849.82
H2MI03197,C70003645,10/18/2022 0:00,3931.92
H2OH01194,C70004452,10/18/2022 0:00,10
H8CA49058,C70004262,10/18/2022 0:00,1306.55
S4CA00522,C70004262,10/18/2022 0:00,1306.55
S6NV00200,C70004569,10/18/2022 0:00,524.06
S6NV00200,C70004569,10/18/2022 0:00,524.06
H6MN02131,C70004569,10/18/2022 0:00,144.38
H6MN02131,C70004569,10/18/2022 0:00,144.38
S6PA00274,C70000112,10/18/2022 0:00,62.5
H0NY24063,C70000112,10/18/2022 0:00,250
H8PA15229,C70000112,10/18/2022 0:00,43.75
H8PA15229,C70000112,10/18/2022 0:00,190
S2WI00441,C70000112,10/18/2022 0:00,15.63
S2OH00402,C70000112,10/18/2022 0:00,93.75
S6NH00091,C70000112,10/18/2022 0:00,15.63
S2OH00436,C70000112,10/18/2022 0:00,93.75
H8NH01210,C70000112,10/18/2022 0:00,15.63
H6MN02131,C70000112,10/18/2022 0:00,62.5
H8VA07094,C70000112,10/18/2022 0:00,62.5
H0MI03316,C70005152,10/19/2022 0:00,60.2
H2MI05119,C70000492,10/19/2022 0:00,940.08
S2FL00631,C70000492,10/19/2022 0:00,9786.98
H4MI12079,C70000492,10/19/2022 0:00,841.18
H8MI08102,C70000112,10/19/2022 0:00,23.75
H8IA03124,C70000112,10/19/2022 0:00,635.13
S6PA00274,C70006176,10/19/2022 0:00,9194.96
H8PA04116,C70006176,10/19/2022 0:00,136.75
H2PA17103,C70006176,10/19/2022 0:00,136.75
H8PA15229,C70006176,10/19/2022 0:00,136.75
S6PA00274,C70006176,10/19/2022 0:00,1641.05
H2PA16097,C70006176,10/19/2022 0:00,136.75
H2PA17079,C70006176,10/19/2022 0:00,136.75
H6PA02171,C70006176,10/19/2022 0:00,136.75
S6MD03441,C70002563,10/19/2022 0:00,20148.38
H6PA08277,C70006176,10/19/2022 0:00,136.75
H8PA07200,C70006176,10/19/2022 0:00,136.75
S6MD03441,C70002563,10/19/2022 0:00,600
H6DE00206,C70002563,10/19/2022 0:00,9101.36
H4PA13199,C70006176,10/19/2022 0:00,136.75
H6DE00206,C70002563,10/19/2022 0:00,600
H2PA10124,C70006176,10/19/2022 0:00,136.75
H8PA06087,C70006176,10/19/2022 0:00,136.75
H2PA18200,C70006176,10/19/2022 0:00,136.75
H8NY19223,C70000716,10/19/2022 0:00,61.38
H2VA07261,C70000716,10/19/2022 0:00,1026.33
H2NM02191,C70000716,10/19/2022 0:00,858.17
H2OH09163,C70000716,10/19/2022 0:00,1897.59
H8VA02111,C70000716,10/19/2022 0:00,48.09
S2MO00544,C70000716,10/19/2022 0:00,705
H8VA07094,C70000716,10/19/2022 0:00,114.04
H0MD06231,C70000716,10/19/2022 0:00,996.64
H2NY18087,C70000716,10/19/2022 0:00,1166.22
H8IL06139,C70002472,10/19/2022 0:00,11743.56
H8NH01210,C70002472,10/19/2022 0:00,7479.14
H0NH02181,C70002472,10/19/2022 0:00,10388.38
H2IL17147,C70002472,10/19/2022 0:00,10164.63
H8IL14067,C70002472,10/19/2022 0:00,8466.94
H8CT05245,C70002472,10/19/2022 0:00,8581.38
H8IL14174,C70002472,10/19/2022 0:00,11489.52
H2IL13153,C70002472,10/19/2022 0:00,12464.78
S6NV00200,C70004262,10/19/2022 0:00,11136.9
H6AZ01199,C70004262,10/19/2022 0:00,3887.24
H2AZ02311,C70004262,10/19/2022 0:00,3887.24
S2CA00955,C70004262,10/19/2022 0:00,2049.1
S0CO00211,C70004262,10/19/2022 0:00,3587.17
S2FL00631,C70004262,10/19/2022 0:00,15301.9
H8CO07045,C70004262,10/19/2022 0:00,3587.17
H0MI03316,C70004262,10/19/2022 0:00,4311.13
S0AZ00350,C70004262,10/19/2022 0:00,6713.94
H6CA24303,C70004262,10/19/2022 0:00,2049.1
H8CA49058,C70004262,10/19/2022 0:00,2049.1
H2MI05119,C70004262,10/19/2022 0:00,4311.13
S4CA00522,C70004262,10/19/2022 0:00,2049.1
H8AZ09040,C70004262,10/19/2022 0:00,3887.24
H6NV04020,C70004262,10/19/2022 0:00,8310.2
S6PA00274,C70004874,10/19/2022 0:00,5994
H8PA13125,C70004874,10/19/2022 0:00,0
H4PA13199,C70004874,10/19/2022 0:00,826
H6PA02171,C70004874,10/19/2022 0:00,826
H2PA18200,C70004874,10/19/2022 0:00,1969
H2PA17079,C70004874,10/19/2022 0:00,450
H2PA11114,C70004874,10/19/2022 0:00,1277
H8PA05071,C70004874,10/19/2022 0:00,0
H2PA17103,C70004874,10/19/2022 0:00,1032
H8PA15229,C70004874,10/19/2022 0:00,1276
H2PA04135,C70004874,10/19/2022 0:00,0
H8PA07200,C70004874,10/19/2022 0:00,826
H2PA16097,C70004874,10/19/2022 0:00,1607
H6PA08277,C70004874,10/19/2022 0:00,826
H8PA04116,C70004874,10/19/2022 0:00,826
H8PA06087,C70004874,10/19/2022 0:00,2103
H8PA10147,C70004874,10/19/2022 0:00,0
H8PA18199,C70004874,10/19/2022 0:00,0
H2MI05119,C70005152,10/19/2022 0:00,401.25
H2MI10176,C70005152,10/19/2022 0:00,237.95
H8MI08102,C70005152,10/19/2022 0:00,182.1
H8MI13250,C70001433,10/19/2022 0:00,52.67
H0MI03316,C70001433,10/19/2022 0:00,125.12
H8MI08102,C70001433,10/19/2022 0:00,925.83
H2MI10176,C70001433,10/19/2022 0:00,282.54
H2MI05119,C70001433,10/19/2022 0:00,1958.57
H2MI01142,C70001433,10/19/2022 0:00,14.88
H2MI08154,C70001433,10/19/2022 0:00,12.56
H2MI05119,C70001433,10/19/2022 0:00,200.93
H8MI08102,C70001433,10/19/2022 0:00,156.39
H8MI11254,C70001433,10/19/2022 0:00,11.84
H4MI12079,C70001433,10/19/2022 0:00,110.01
H2CA04122,C70003645,10/19/2022 0:00,1876.25
H2CA13115,C70003645,10/19/2022 0:00,1890.75
H0CA25154,C70003645,10/19/2022 0:00,3200.4
H2OH01194,C70003645,10/19/2022 0:00,3355.04
H6AZ01199,C70003645,10/19/2022 0:00,1835.22
H2OH13264,C70003645,10/19/2022 0:00,4934.2
H2GA02155,C70003645,10/19/2022 0:00,1813.62
H2OH09031,C70003645,10/19/2022 0:00,4188.94
H8PA15229,C70003645,10/19/2022 0:00,1795.56
